date,areaType,areaCode,areaName,newCasesBySpecimenDate
30/09/2020,region,E12000008,South East,488
30/09/2020,region,E12000003,Yorkshire and The Humber,1786
30/09/2020,region,E12000006,East of England,357
01/10/2020,region,E12000005,West Midlands,885
01/10/2020,region,E12000001,North East,1181
01/10/2020,region,E12000004,East Midlands,1042
01/10/2020,region,E12000007,London,1071
01/10/2020,region,E12000002,North West,3597
01/10/2020,region,E12000009,South West,393
01/10/2020,region,E12000008,South East,517
01/10/2020,region,E12000003,Yorkshire and The Humber,2131
01/10/2020,region,E12000006,East of England,360
02/10/2020,region,E12000005,West Midlands,939
02/10/2020,region,E12000001,North East,1219
02/10/2020,region,E12000004,East Midlands,1201
02/10/2020,region,E12000007,London,1035
02/10/2020,region,E12000002,North West,3420
02/10/2020,region,E12000009,South West,415
02/10/2020,region,E12000008,South East,632
02/10/2020,region,E12000003,Yorkshire and The Humber,2202
02/10/2020,region,E12000006,East of England,412
03/10/2020,region,E12000005,West Midlands,741
03/10/2020,region,E12000001,North East,1162
03/10/2020,region,E12000004,East Midlands,1019
03/10/2020,region,E12000007,London,789
03/10/2020,region,E12000002,North West,2944
03/10/2020,region,E12000009,South West,397
03/10/2020,region,E12000008,South East,541
03/10/2020,region,E12000003,Yorkshire and The Humber,1655
03/10/2020,region,E12000006,East of England,359
04/10/2020,region,E12000005,West Midlands,686
04/10/2020,region,E12000001,North East,1196
04/10/2020,region,E12000004,East Midlands,1158
04/10/2020,region,E12000007,London,819
04/10/2020,region,E12000002,North West,2900
04/10/2020,region,E12000009,South West,430
04/10/2020,region,E12000008,South East,561
04/10/2020,region,E12000003,Yorkshire and The Humber,1677
04/10/2020,region,E12000006,East of England,358
05/10/2020,region,E12000005,West Midlands,1152
05/10/2020,region,E12000001,North East,1373
05/10/2020,region,E12000004,East Midlands,1567
05/10/2020,region,E12000007,London,1289
05/10/2020,region,E12000002,North West,4335
05/10/2020,region,E12000009,South West,646
05/10/2020,region,E12000008,South East,746
05/10/2020,region,E12000003,Yorkshire and The Humber,2266
05/10/2020,region,E12000006,East of England,532
06/10/2020,region,E12000005,West Midlands,1214
06/10/2020,region,E12000001,North East,1442
06/10/2020,region,E12000004,East Midlands,1499
06/10/2020,region,E12000007,London,1164
06/10/2020,region,E12000002,North West,4534
06/10/2020,region,E12000009,South West,649
06/10/2020,region,E12000008,South East,679
06/10/2020,region,E12000003,Yorkshire and The Humber,2413
06/10/2020,region,E12000006,East of England,565
07/10/2020,region,E12000005,West Midlands,1218
07/10/2020,region,E12000001,North East,1471
07/10/2020,region,E12000004,East Midlands,1701
07/10/2020,region,E12000007,London,1403
07/10/2020,region,E12000002,North West,4361
07/10/2020,region,E12000009,South West,792
07/10/2020,region,E12000008,South East,906
07/10/2020,region,E12000003,Yorkshire and The Humber,2658
07/10/2020,region,E12000006,East of England,539
08/10/2020,region,E12000005,West Midlands,1264
08/10/2020,region,E12000001,North East,1376
08/10/2020,region,E12000004,East Midlands,1934
08/10/2020,region,E12000007,London,1475
08/10/2020,region,E12000002,North West,4276
08/10/2020,region,E12000009,South West,838
08/10/2020,region,E12000008,South East,967
08/10/2020,region,E12000003,Yorkshire and The Humber,2425
08/10/2020,region,E12000006,East of England,578
09/10/2020,region,E12000005,West Midlands,1188
09/10/2020,region,E12000001,North East,1178
09/10/2020,region,E12000004,East Midlands,1440
09/10/2020,region,E12000007,London,1344
09/10/2020,region,E12000002,North West,3738
09/10/2020,region,E12000009,South West,757
09/10/2020,region,E12000008,South East,778
09/10/2020,region,E12000003,Yorkshire and The Humber,1868
09/10/2020,region,E12000006,East of England,564
10/10/2020,region,E12000005,West Midlands,922
10/10/2020,region,E12000001,North East,842
10/10/2020,region,E12000004,East Midlands,1122
10/10/2020,region,E12000007,London,871
10/10/2020,region,E12000002,North West,2939
10/10/2020,region,E12000009,South West,562
10/10/2020,region,E12000008,South East,561
10/10/2020,region,E12000003,Yorkshire and The Humber,1917
10/10/2020,region,E12000006,East of England,331
11/10/2020,region,E12000005,West Midlands,916
11/10/2020,region,E12000001,North East,932
11/10/2020,region,E12000004,East Midlands,1107
11/10/2020,region,E12000007,London,740
11/10/2020,region,E12000002,North West,2932
11/10/2020,region,E12000009,South West,478
11/10/2020,region,E12000008,South East,484
11/10/2020,region,E12000003,Yorkshire and The Humber,1622
11/10/2020,region,E12000006,East of England,378
12/10/2020,region,E12000005,West Midlands,1497
12/10/2020,region,E12000001,North East,1387
12/10/2020,region,E12000004,East Midlands,1765
12/10/2020,region,E12000007,London,1571
12/10/2020,region,E12000002,North West,4759
12/10/2020,region,E12000009,South West,743
12/10/2020,region,E12000008,South East,865
12/10/2020,region,E12000003,Yorkshire and The Humber,2743
12/10/2020,region,E12000006,East of England,703
13/10/2020,region,E12000005,West Midlands,1491
13/10/2020,region,E12000001,North East,1293
13/10/2020,region,E12000004,East Midlands,1576
13/10/2020,region,E12000007,London,1421
13/10/2020,region,E12000002,North West,4282
13/10/2020,region,E12000009,South West,952
13/10/2020,region,E12000008,South East,1023
13/10/2020,region,E12000003,Yorkshire and The Humber,2531
13/10/2020,region,E12000006,East of England,732
14/10/2020,region,E12000005,West Midlands,1571
14/10/2020,region,E12000001,North East,1387
14/10/2020,region,E12000004,East Midlands,1794
14/10/2020,region,E12000007,London,1622
14/10/2020,region,E12000002,North West,4479
14/10/2020,region,E12000009,South West,856
14/10/2020,region,E12000008,South East,1076
14/10/2020,region,E12000003,Yorkshire and The Humber,2772
14/10/2020,region,E12000006,East of England,681
15/10/2020,region,E12000005,West Midlands,1585
15/10/2020,region,E12000001,North East,1169
15/10/2020,region,E12000004,East Midlands,1430
15/10/2020,region,E12000007,London,1718
15/10/2020,region,E12000002,North West,4172
15/10/2020,region,E12000009,South West,681
15/10/2020,region,E12000008,South East,974
15/10/2020,region,E12000003,Yorkshire and The Humber,2485
15/10/2020,region,E12000006,East of England,848
16/10/2020,region,E12000005,West Midlands,1619
16/10/2020,region,E12000001,North East,1080
16/10/2020,region,E12000004,East Midlands,1291
16/10/2020,region,E12000007,London,1652
16/10/2020,region,E12000002,North West,3896
16/10/2020,region,E12000009,South West,792
16/10/2020,region,E12000008,South East,960
16/10/2020,region,E12000003,Yorkshire and The Humber,2432
16/10/2020,region,E12000006,East of England,657
17/10/2020,region,E12000005,West Midlands,1233
17/10/2020,region,E12000001,North East,808
17/10/2020,region,E12000004,East Midlands,1205
17/10/2020,region,E12000007,London,1106
17/10/2020,region,E12000002,North West,3592
17/10/2020,region,E12000009,South West,647
17/10/2020,region,E12000008,South East,796
17/10/2020,region,E12000003,Yorkshire and The Humber,2366
17/10/2020,region,E12000006,East of England,508
18/10/2020,region,E12000005,West Midlands,1187
18/10/2020,region,E12000001,North East,826
18/10/2020,region,E12000004,East Midlands,1085
18/10/2020,region,E12000007,London,1295
18/10/2020,region,E12000002,North West,3212
18/10/2020,region,E12000009,South West,588
18/10/2020,region,E12000008,South East,764
18/10/2020,region,E12000003,Yorkshire and The Humber,2219
18/10/2020,region,E12000006,East of England,585
19/10/2020,region,E12000005,West Midlands,2204
19/10/2020,region,E12000001,North East,1410
19/10/2020,region,E12000004,East Midlands,2383
19/10/2020,region,E12000007,London,2335
19/10/2020,region,E12000002,North West,6163
19/10/2020,region,E12000009,South West,1132
19/10/2020,region,E12000008,South East,1406
19/10/2020,region,E12000003,Yorkshire and The Humber,3829
19/10/2020,region,E12000006,East of England,1036
20/10/2020,region,E12000005,West Midlands,2277
20/10/2020,region,E12000001,North East,1432
20/10/2020,region,E12000004,East Midlands,2126
20/10/2020,region,E12000007,London,2315
20/10/2020,region,E12000002,North West,5599
20/10/2020,region,E12000009,South West,1141
20/10/2020,region,E12000008,South East,1599
20/10/2020,region,E12000003,Yorkshire and The Humber,3567
20/10/2020,region,E12000006,East of England,1094
21/10/2020,region,E12000005,West Midlands,2227
21/10/2020,region,E12000001,North East,1507
21/10/2020,region,E12000004,East Midlands,2118
21/10/2020,region,E12000007,London,2355
21/10/2020,region,E12000002,North West,5549
21/10/2020,region,E12000009,South West,1360
21/10/2020,region,E12000008,South East,1643
21/10/2020,region,E12000003,Yorkshire and The Humber,3494
21/10/2020,region,E12000006,East of England,1043
22/10/2020,region,E12000005,West Midlands,2114
22/10/2020,region,E12000001,North East,1227
22/10/2020,region,E12000004,East Midlands,2126
22/10/2020,region,E12000007,London,2173
22/10/2020,region,E12000002,North West,4781
22/10/2020,region,E12000009,South West,1280
22/10/2020,region,E12000008,South East,1444
22/10/2020,region,E12000003,Yorkshire and The Humber,3301
22/10/2020,region,E12000006,East of England,996
23/10/2020,region,E12000005,West Midlands,2036
23/10/2020,region,E12000001,North East,1039
23/10/2020,region,E12000004,East Midlands,1841
23/10/2020,region,E12000007,London,2004
23/10/2020,region,E12000002,North West,4484
23/10/2020,region,E12000009,South West,1139
23/10/2020,region,E12000008,South East,1428
23/10/2020,region,E12000003,Yorkshire and The Humber,2975
23/10/2020,region,E12000006,East of England,994
24/10/2020,region,E12000005,West Midlands,1547
24/10/2020,region,E12000001,North East,861
24/10/2020,region,E12000004,East Midlands,1461
24/10/2020,region,E12000007,London,1433
24/10/2020,region,E12000002,North West,3393
24/10/2020,region,E12000009,South West,790
24/10/2020,region,E12000008,South East,1097
24/10/2020,region,E12000003,Yorkshire and The Humber,2248
24/10/2020,region,E12000006,East of England,599
25/10/2020,region,E12000005,West Midlands,1589
25/10/2020,region,E12000001,North East,848
25/10/2020,region,E12000004,East Midlands,1476
25/10/2020,region,E12000007,London,1293
25/10/2020,region,E12000002,North West,3285
25/10/2020,region,E12000009,South West,909
25/10/2020,region,E12000008,South East,972
25/10/2020,region,E12000003,Yorkshire and The Humber,2149
25/10/2020,region,E12000006,East of England,569
26/10/2020,region,E12000005,West Midlands,2635
26/10/2020,region,E12000001,North East,1318
26/10/2020,region,E12000004,East Midlands,2355
26/10/2020,region,E12000007,London,2524
26/10/2020,region,E12000002,North West,5549
26/10/2020,region,E12000009,South West,1345
26/10/2020,region,E12000008,South East,1858
26/10/2020,region,E12000003,Yorkshire and The Humber,3850
26/10/2020,region,E12000006,East of England,1146
27/10/2020,region,E12000005,West Midlands,2428
27/10/2020,region,E12000001,North East,1176
27/10/2020,region,E12000004,East Midlands,2048
27/10/2020,region,E12000007,London,2087
27/10/2020,region,E12000002,North West,4943
27/10/2020,region,E12000009,South West,1426
27/10/2020,region,E12000008,South East,1703
27/10/2020,region,E12000003,Yorkshire and The Humber,3579
27/10/2020,region,E12000006,East of England,935
28/10/2020,region,E12000005,West Midlands,2541
28/10/2020,region,E12000001,North East,1171
28/10/2020,region,E12000004,East Midlands,2145
28/10/2020,region,E12000007,London,1967
28/10/2020,region,E12000002,North West,4649
28/10/2020,region,E12000009,South West,1373
28/10/2020,region,E12000008,South East,1627
28/10/2020,region,E12000003,Yorkshire and The Humber,3578
28/10/2020,region,E12000006,East of England,1019
29/10/2020,region,E12000005,West Midlands,2490
29/10/2020,region,E12000001,North East,1122
29/10/2020,region,E12000004,East Midlands,2102
29/10/2020,region,E12000007,London,2010
29/10/2020,region,E12000002,North West,4545
29/10/2020,region,E12000009,South West,1413
29/10/2020,region,E12000008,South East,1706
29/10/2020,region,E12000003,Yorkshire and The Humber,3460
29/10/2020,region,E12000006,East of England,973
30/10/2020,region,E12000005,West Midlands,2591
30/10/2020,region,E12000001,North East,1209
30/10/2020,region,E12000004,East Midlands,2059
30/10/2020,region,E12000007,London,1873
30/10/2020,region,E12000002,North West,4371
30/10/2020,region,E12000009,South West,1245
30/10/2020,region,E12000008,South East,1695
30/10/2020,region,E12000003,Yorkshire and The Humber,3467
30/10/2020,region,E12000006,East of England,993
31/10/2020,region,E12000005,West Midlands,1942
31/10/2020,region,E12000001,North East,884
31/10/2020,region,E12000004,East Midlands,1502
31/10/2020,region,E12000007,London,1387
31/10/2020,region,E12000002,North West,3144
31/10/2020,region,E12000009,South West,854
31/10/2020,region,E12000008,South East,1209
31/10/2020,region,E12000003,Yorkshire and The Humber,2627
31/10/2020,region,E12000006,East of England,722
01/11/2020,region,E12000005,West Midlands,1615
01/11/2020,region,E12000001,North East,994
01/11/2020,region,E12000004,East Midlands,1228
01/11/2020,region,E12000007,London,1202
01/11/2020,region,E12000002,North West,3067
01/11/2020,region,E12000009,South West,717
01/11/2020,region,E12000008,South East,1008
01/11/2020,region,E12000003,Yorkshire and The Humber,2820
01/11/2020,region,E12000006,East of England,636
02/11/2020,region,E12000005,West Midlands,3644
02/11/2020,region,E12000001,North East,1672
02/11/2020,region,E12000004,East Midlands,3247
02/11/2020,region,E12000007,London,2907
02/11/2020,region,E12000002,North West,5930
02/11/2020,region,E12000009,South West,1793
02/11/2020,region,E12000008,South East,2520
02/11/2020,region,E12000003,Yorkshire and The Humber,4667
02/11/2020,region,E12000006,East of England,1374
03/11/2020,region,E12000005,West Midlands,3104
03/11/2020,region,E12000001,North East,1519
03/11/2020,region,E12000004,East Midlands,2361
03/11/2020,region,E12000007,London,2128
03/11/2020,region,E12000002,North West,4439
03/11/2020,region,E12000009,South West,1537
03/11/2020,region,E12000008,South East,1971
03/11/2020,region,E12000003,Yorkshire and The Humber,3949
03/11/2020,region,E12000006,East of England,1144
04/11/2020,region,E12000005,West Midlands,2742
04/11/2020,region,E12000001,North East,1414
04/11/2020,region,E12000004,East Midlands,2146
04/11/2020,region,E12000007,London,2045
04/11/2020,region,E12000002,North West,4089
04/11/2020,region,E12000009,South West,1607
04/11/2020,region,E12000008,South East,1939
04/11/2020,region,E12000003,Yorkshire and The Humber,3504
04/11/2020,region,E12000006,East of England,1044
05/11/2020,region,E12000005,West Midlands,2833
05/11/2020,region,E12000001,North East,1484
05/11/2020,region,E12000004,East Midlands,2197
05/11/2020,region,E12000007,London,2089
05/11/2020,region,E12000002,North West,3915
05/11/2020,region,E12000009,South West,1560
05/11/2020,region,E12000008,South East,1919
05/11/2020,region,E12000003,Yorkshire and The Humber,3586
05/11/2020,region,E12000006,East of England,1116
06/11/2020,region,E12000005,West Midlands,2797
06/11/2020,region,E12000001,North East,1460
06/11/2020,region,E12000004,East Midlands,2293
06/11/2020,region,E12000007,London,2110
06/11/2020,region,E12000002,North West,3857
06/11/2020,region,E12000009,South West,1483
06/11/2020,region,E12000008,South East,1919
06/11/2020,region,E12000003,Yorkshire and The Humber,3634
06/11/2020,region,E12000006,East of England,1108
07/11/2020,region,E12000005,West Midlands,2268
07/11/2020,region,E12000001,North East,1345
07/11/2020,region,E12000004,East Midlands,1752
07/11/2020,region,E12000007,London,1647
07/11/2020,region,E12000002,North West,2810
07/11/2020,region,E12000009,South West,1165
07/11/2020,region,E12000008,South East,1712
07/11/2020,region,E12000003,Yorkshire and The Humber,2832
07/11/2020,region,E12000006,East of England,1009
08/11/2020,region,E12000005,West Midlands,2450
08/11/2020,region,E12000001,North East,1293
08/11/2020,region,E12000004,East Midlands,2017
08/11/2020,region,E12000007,London,1758
08/11/2020,region,E12000002,North West,3175
08/11/2020,region,E12000009,South West,1293
08/11/2020,region,E12000008,South East,1954
08/11/2020,region,E12000003,Yorkshire and The Humber,2891
08/11/2020,region,E12000006,East of England,1079
09/11/2020,region,E12000005,West Midlands,3926
09/11/2020,region,E12000001,North East,2059
09/11/2020,region,E12000004,East Midlands,2996
09/11/2020,region,E12000007,London,3079
09/11/2020,region,E12000002,North West,4722
09/11/2020,region,E12000009,South West,1902
09/11/2020,region,E12000008,South East,2990
09/11/2020,region,E12000003,Yorkshire and The Humber,4493
09/11/2020,region,E12000006,East of England,1799
10/11/2020,region,E12000005,West Midlands,3645
10/11/2020,region,E12000001,North East,1780
10/11/2020,region,E12000004,East Midlands,2662
10/11/2020,region,E12000007,London,2722
10/11/2020,region,E12000002,North West,3899
10/11/2020,region,E12000009,South West,1775
10/11/2020,region,E12000008,South East,2608
10/11/2020,region,E12000003,Yorkshire and The Humber,3774
10/11/2020,region,E12000006,East of England,1459
11/11/2020,region,E12000005,West Midlands,3537
11/11/2020,region,E12000001,North East,1859
11/11/2020,region,E12000004,East Midlands,2650
11/11/2020,region,E12000007,London,2907
11/11/2020,region,E12000002,North West,3918
11/11/2020,region,E12000009,South West,1596
11/11/2020,region,E12000008,South East,2718
11/11/2020,region,E12000003,Yorkshire and The Humber,3704
11/11/2020,region,E12000006,East of England,1609
12/11/2020,region,E12000005,West Midlands,3098
12/11/2020,region,E12000001,North East,1535
12/11/2020,region,E12000004,East Midlands,2171
12/11/2020,region,E12000007,London,2838
12/11/2020,region,E12000002,North West,3425
12/11/2020,region,E12000009,South West,1559
12/11/2020,region,E12000008,South East,2619
12/11/2020,region,E12000003,Yorkshire and The Humber,3200
12/11/2020,region,E12000006,East of England,1376
13/11/2020,region,E12000005,West Midlands,3044
13/11/2020,region,E12000001,North East,1520
13/11/2020,region,E12000004,East Midlands,2149
13/11/2020,region,E12000007,London,2694
13/11/2020,region,E12000002,North West,3230
13/11/2020,region,E12000009,South West,1717
13/11/2020,region,E12000008,South East,2727
13/11/2020,region,E12000003,Yorkshire and The Humber,3076
13/11/2020,region,E12000006,East of England,1363
14/11/2020,region,E12000005,West Midlands,2365
14/11/2020,region,E12000001,North East,1051
14/11/2020,region,E12000004,East Midlands,1710
14/11/2020,region,E12000007,London,1920
14/11/2020,region,E12000002,North West,2378
14/11/2020,region,E12000009,South West,1257
14/11/2020,region,E12000008,South East,1804
14/11/2020,region,E12000003,Yorkshire and The Humber,2502
14/11/2020,region,E12000006,East of England,983
15/11/2020,region,E12000005,West Midlands,2029
15/11/2020,region,E12000001,North East,1053
15/11/2020,region,E12000004,East Midlands,1410
15/11/2020,region,E12000007,London,1798
15/11/2020,region,E12000002,North West,2119
15/11/2020,region,E12000009,South West,1058
15/11/2020,region,E12000008,South East,1689
15/11/2020,region,E12000003,Yorkshire and The Humber,2093
15/11/2020,region,E12000006,East of England,913
16/11/2020,region,E12000005,West Midlands,3388
16/11/2020,region,E12000001,North East,1570
16/11/2020,region,E12000004,East Midlands,2580
16/11/2020,region,E12000007,London,3066
16/11/2020,region,E12000002,North West,3373
16/11/2020,region,E12000009,South West,1736
16/11/2020,region,E12000008,South East,2996
16/11/2020,region,E12000003,Yorkshire and The Humber,3276
16/11/2020,region,E12000006,East of England,1591
17/11/2020,region,E12000005,West Midlands,3029
17/11/2020,region,E12000001,North East,1470
17/11/2020,region,E12000004,East Midlands,2111
17/11/2020,region,E12000007,London,2555
17/11/2020,region,E12000002,North West,3046
17/11/2020,region,E12000009,South West,1298
17/11/2020,region,E12000008,South East,2283
17/11/2020,region,E12000003,Yorkshire and The Humber,3059
17/11/2020,region,E12000006,East of England,1321
18/11/2020,region,E12000005,West Midlands,2615
18/11/2020,region,E12000001,North East,1340
18/11/2020,region,E12000004,East Midlands,1832
18/11/2020,region,E12000007,London,2453
18/11/2020,region,E12000002,North West,2581
18/11/2020,region,E12000009,South West,1178
18/11/2020,region,E12000008,South East,2258
18/11/2020,region,E12000003,Yorkshire and The Humber,2584
18/11/2020,region,E12000006,East of England,1252
19/11/2020,region,E12000005,West Midlands,2374
19/11/2020,region,E12000001,North East,1022
19/11/2020,region,E12000004,East Midlands,1496
19/11/2020,region,E12000007,London,2177
19/11/2020,region,E12000002,North West,2180
19/11/2020,region,E12000009,South West,993
19/11/2020,region,E12000008,South East,1892
19/11/2020,region,E12000003,Yorkshire and The Humber,2090
19/11/2020,region,E12000006,East of England,1180
20/11/2020,region,E12000005,West Midlands,2304
20/11/2020,region,E12000001,North East,944
20/11/2020,region,E12000004,East Midlands,1473
20/11/2020,region,E12000007,London,2107
20/11/2020,region,E12000002,North West,1987
20/11/2020,region,E12000009,South West,899
20/11/2020,region,E12000008,South East,1886
20/11/2020,region,E12000003,Yorkshire and The Humber,1937
20/11/2020,region,E12000006,East of England,1057
21/11/2020,region,E12000005,West Midlands,1589
21/11/2020,region,E12000001,North East,678
21/11/2020,region,E12000004,East Midlands,1094
21/11/2020,region,E12000007,London,1476
21/11/2020,region,E12000002,North West,1379
21/11/2020,region,E12000009,South West,697
21/11/2020,region,E12000008,South East,1471
21/11/2020,region,E12000003,Yorkshire and The Humber,1366
21/11/2020,region,E12000006,East of England,801
22/11/2020,region,E12000005,West Midlands,1472
22/11/2020,region,E12000001,North East,625
22/11/2020,region,E12000004,East Midlands,1011
22/11/2020,region,E12000007,London,1480
22/11/2020,region,E12000002,North West,1384
22/11/2020,region,E12000009,South West,573
22/11/2020,region,E12000008,South East,1294
22/11/2020,region,E12000003,Yorkshire and The Humber,1350
22/11/2020,region,E12000006,East of England,805
23/11/2020,region,E12000005,West Midlands,2245
23/11/2020,region,E12000001,North East,972
23/11/2020,region,E12000004,East Midlands,1630
23/11/2020,region,E12000007,London,2384
23/11/2020,region,E12000002,North West,2187
23/11/2020,region,E12000009,South West,1013
23/11/2020,region,E12000008,South East,2380
23/11/2020,region,E12000003,Yorkshire and The Humber,2058
23/11/2020,region,E12000006,East of England,1239
24/11/2020,region,E12000005,West Midlands,2022
24/11/2020,region,E12000001,North East,855
24/11/2020,region,E12000004,East Midlands,1459
24/11/2020,region,E12000007,London,2146
24/11/2020,region,E12000002,North West,1859
24/11/2020,region,E12000009,South West,825
24/11/2020,region,E12000008,South East,1969
24/11/2020,region,E12000003,Yorkshire and The Humber,1762
24/11/2020,region,E12000006,East of England,1030
25/11/2020,region,E12000005,West Midlands,1916
25/11/2020,region,E12000001,North East,807
25/11/2020,region,E12000004,East Midlands,1345
25/11/2020,region,E12000007,London,2236
25/11/2020,region,E12000002,North West,1835
25/11/2020,region,E12000009,South West,852
25/11/2020,region,E12000008,South East,2045
25/11/2020,region,E12000003,Yorkshire and The Humber,1609
25/11/2020,region,E12000006,East of England,1203
26/11/2020,region,E12000005,West Midlands,1697
26/11/2020,region,E12000001,North East,705
26/11/2020,region,E12000004,East Midlands,1169
26/11/2020,region,E12000007,London,2063
26/11/2020,region,E12000002,North West,1595
26/11/2020,region,E12000009,South West,764
26/11/2020,region,E12000008,South East,1755
26/11/2020,region,E12000003,Yorkshire and The Humber,1394
26/11/2020,region,E12000006,East of England,1030
27/11/2020,region,E12000005,West Midlands,1563
27/11/2020,region,E12000001,North East,642
27/11/2020,region,E12000004,East Midlands,1122
27/11/2020,region,E12000007,London,2193
27/11/2020,region,E12000002,North West,1431
27/11/2020,region,E12000009,South West,700
27/11/2020,region,E12000008,South East,2055
27/11/2020,region,E12000003,Yorkshire and The Humber,1310
27/11/2020,region,E12000006,East of England,1134
28/11/2020,region,E12000005,West Midlands,1137
28/11/2020,region,E12000001,North East,494
28/11/2020,region,E12000004,East Midlands,873
28/11/2020,region,E12000007,London,1637
28/11/2020,region,E12000002,North West,1144
28/11/2020,region,E12000009,South West,505
28/11/2020,region,E12000008,South East,1459
28/11/2020,region,E12000003,Yorkshire and The Humber,1094
28/11/2020,region,E12000006,East of England,806
29/11/2020,region,E12000005,West Midlands,1122
29/11/2020,region,E12000001,North East,455
29/11/2020,region,E12000004,East Midlands,796
29/11/2020,region,E12000007,London,1652
29/11/2020,region,E12000002,North West,1055
29/11/2020,region,E12000009,South West,502
29/11/2020,region,E12000008,South East,1466
29/11/2020,region,E12000003,Yorkshire and The Humber,1038
29/11/2020,region,E12000006,East of England,770
30/11/2020,region,E12000005,West Midlands,1701
30/11/2020,region,E12000001,North East,769
30/11/2020,region,E12000004,East Midlands,1443
30/11/2020,region,E12000007,London,2690
30/11/2020,region,E12000002,North West,1889
30/11/2020,region,E12000009,South West,801
30/11/2020,region,E12000008,South East,2413
30/11/2020,region,E12000003,Yorkshire and The Humber,1703
30/11/2020,region,E12000006,East of England,1517
01/12/2020,region,E12000005,West Midlands,1529
01/12/2020,region,E12000001,North East,649
01/12/2020,region,E12000004,East Midlands,1271
01/12/2020,region,E12000007,London,2448
01/12/2020,region,E12000002,North West,1712
01/12/2020,region,E12000009,South West,737
01/12/2020,region,E12000008,South East,2283
01/12/2020,region,E12000003,Yorkshire and The Humber,1486
01/12/2020,region,E12000006,East of England,1283
02/12/2020,region,E12000005,West Midlands,1471
02/12/2020,region,E12000001,North East,643
02/12/2020,region,E12000004,East Midlands,1259
02/12/2020,region,E12000007,London,2787
02/12/2020,region,E12000002,North West,1451
02/12/2020,region,E12000009,South West,656
02/12/2020,region,E12000008,South East,2285
02/12/2020,region,E12000003,Yorkshire and The Humber,1337
02/12/2020,region,E12000006,East of England,1440
03/12/2020,region,E12000005,West Midlands,1347
03/12/2020,region,E12000001,North East,593
03/12/2020,region,E12000004,East Midlands,1241
03/12/2020,region,E12000007,London,2450
03/12/2020,region,E12000002,North West,1354
03/12/2020,region,E12000009,South West,673
03/12/2020,region,E12000008,South East,2292
03/12/2020,region,E12000003,Yorkshire and The Humber,1151
03/12/2020,region,E12000006,East of England,1340
04/12/2020,region,E12000005,West Midlands,1394
04/12/2020,region,E12000001,North East,557
04/12/2020,region,E12000004,East Midlands,1098
04/12/2020,region,E12000007,London,2921
04/12/2020,region,E12000002,North West,1448
04/12/2020,region,E12000009,South West,596
04/12/2020,region,E12000008,South East,2337
04/12/2020,region,E12000003,Yorkshire and The Humber,1051
04/12/2020,region,E12000006,East of England,1382
05/12/2020,region,E12000005,West Midlands,1106
05/12/2020,region,E12000001,North East,417
05/12/2020,region,E12000004,East Midlands,857
05/12/2020,region,E12000007,London,2273
05/12/2020,region,E12000002,North West,1001
05/12/2020,region,E12000009,South West,515
05/12/2020,region,E12000008,South East,1885
05/12/2020,region,E12000003,Yorkshire and The Humber,877
05/12/2020,region,E12000006,East of England,1184
06/12/2020,region,E12000005,West Midlands,1131
06/12/2020,region,E12000001,North East,511
06/12/2020,region,E12000004,East Midlands,955
06/12/2020,region,E12000007,London,2421
06/12/2020,region,E12000002,North West,1137
06/12/2020,region,E12000009,South West,506
06/12/2020,region,E12000008,South East,2031
06/12/2020,region,E12000003,Yorkshire and The Humber,863
06/12/2020,region,E12000006,East of England,1303
07/12/2020,region,E12000005,West Midlands,1733
07/12/2020,region,E12000001,North East,758
07/12/2020,region,E12000004,East Midlands,1567
07/12/2020,region,E12000007,London,3705
07/12/2020,region,E12000002,North West,1839
07/12/2020,region,E12000009,South West,779
07/12/2020,region,E12000008,South East,3293
07/12/2020,region,E12000003,Yorkshire and The Humber,1402
07/12/2020,region,E12000006,East of England,2196
08/12/2020,region,E12000005,West Midlands,1720
08/12/2020,region,E12000001,North East,725
08/12/2020,region,E12000004,East Midlands,1408
08/12/2020,region,E12000007,London,3696
08/12/2020,region,E12000002,North West,1574
08/12/2020,region,E12000009,South West,843
08/12/2020,region,E12000008,South East,3137
08/12/2020,region,E12000003,Yorkshire and The Humber,1344
08/12/2020,region,E12000006,East of England,2086
09/12/2020,region,E12000005,West Midlands,1653
09/12/2020,region,E12000001,North East,643
09/12/2020,region,E12000004,East Midlands,1412
09/12/2020,region,E12000007,London,4412
09/12/2020,region,E12000002,North West,1597
09/12/2020,region,E12000009,South West,816
09/12/2020,region,E12000008,South East,3235
09/12/2020,region,E12000003,Yorkshire and The Humber,1337
09/12/2020,region,E12000006,East of England,2253
10/12/2020,region,E12000005,West Midlands,1676
10/12/2020,region,E12000001,North East,646
10/12/2020,region,E12000004,East Midlands,1432
10/12/2020,region,E12000007,London,4994
10/12/2020,region,E12000002,North West,1650
10/12/2020,region,E12000009,South West,867
10/12/2020,region,E12000008,South East,3593
10/12/2020,region,E12000003,Yorkshire and The Humber,1219
10/12/2020,region,E12000006,East of England,2317
11/12/2020,region,E12000005,West Midlands,1747
11/12/2020,region,E12000001,North East,650
11/12/2020,region,E12000004,East Midlands,1432
11/12/2020,region,E12000007,London,5471
11/12/2020,region,E12000002,North West,1641
11/12/2020,region,E12000009,South West,811
11/12/2020,region,E12000008,South East,4073
11/12/2020,region,E12000003,Yorkshire and The Humber,1233
11/12/2020,region,E12000006,East of England,2691
